"","date","NSEI.High","NSEI.Low","NSEI.Close","INR.X.LogPVTVReturn","GBPINR.X.LogPVTVReturn","JPYINR.X.LogPVTVReturn","CrudeOil.LogPVTVReturn","GOLD.LogPVTVReturn","SILVER.LogPVTVReturn","NSEI.LogPCTCReturn","GSPC.LogPCTCReturn","N225.LogTOPCReturn","NSEI.LogTOPCReturn","SGX.LogTOPCReturn","NSEI.Direction"
"2495",2017-10-25,10237.75,10182.400391,10207.700195,0.000685565985944159,-0.00497816919303862,-0.00464825846296257,0.0645385211375711,0.01423308969086,0.187450968833257,0.00854994245044871,0.00161660113028983,0.00434551803722449,0.0110528692779308,-0.000635992291686094,"1"
"2496",2017-10-26,10340.549805,10240.900391,10295.349609,-0.00368693356064576,0.00703448491312653,-0.000274925163425199,0.0307716586667537,0.0295203836601186,0.172584381516097,0.0046949885411216,-0.00467395589466868,-0.000399475122906168,-0.00034485629494263,0.00174706440632377,"1"
"2497",2017-10-27,10355.650391,10271.849609,10343.799805,-0.00370825534835628,-0.0145606944217338,-0.00868051081569043,0,0.0361127896816056,0.0440262487564906,-0.00200804741545113,0.00127013925077257,0.00749218962262432,0.00178691354442151,0.00438882760947479,"0"
"2498",2017-10-30,10366.150391,10311.299805,10323.049805,0,0,0,0.0298529631496813,0.0620871335516124,0.0912160082716618,0.00392528897756428,0.00804060997474831,0.00179315658948553,0.00297915332112808,0.000385616509165132,"1"
"2499",2017-10-31,10384.5,10344.299805,10363.650391,0.00422326771073855,0.00451222442287147,0.0076028461419384,0.0845573880280628,0.0192171471857785,0.0118947876521487,-0.00273932769149177,-0.00319757728609016,-0.00520992163633949,0.000120606598565942,0.000144227302477873,"0"
"2500",2017-11-01,10367.700195,10323.950195,10335.299805,-0.000477937168302134,0.00547638017688712,0.0060757839731278,-0.0845573880280628,-0.00342214951428943,0.00924764892165975,0.0101272726067183,0.000944013076273897,0.00603810825488971,0.00531225172820093,-0.000674666306734295,"1"
"2501",2017-11-02,10451.650391,10383.049805,10440.5,-0.00266079499117833,0.00335600886330045,-0.00843141083035193,0.028987536873252,-0.0054014371442257,0.0934065051384234,-0.00160083958939694,0.00159084385333585,0.00409949285719868,0,-0.000143078574227573,"0"
"2502",2017-11-03,10453,10412.549805,10423.799805,-0.00177980817853474,-0.00455430480581853,-0.00618750585858385,0,-0.000492489544551944,0.0203703761871381,0.00274954981000164,0.000189948066468659,-0.0011959458178179,0.00361497813681666,-0.000669760346521997,"1"
"2503",2017-11-06,10461.700195,10403.599609,10452.5,-0.000846069476839517,-0.0162098501753833,0.000344756565502369,0,-0.0264552488652159,0.0177650860053609,-6.69905241306168e-05,0.00309228923533578,0.00327080669160118,-0.00198714407537182,-9.53697964583e-05,"0"
"2504",2017-11-07,10490.450195,10413.75,10451.799805,0.00298611839024243,0.00506357699340487,0.00156670216579757,-0.0588405000229333,-0.050308767346622,0.0486853478599176,-0.0097731435872408,0.00127044391487363,-0.00131357968508894,0.00242253893869382,0.000524721551858676,"0"
"2505",2017-11-08,10485.75,10340.799805,10350.150391,-0.00158566856828024,0.00562215744179273,0.00198531706850669,0.0298529631496813,0.0508144563586619,0.0811709211867138,-0.00455133846435274,-0.00018912071459809,-0.00383028300329968,0.0011394117392971,-0.000528426981286856,"0"
"2506",2017-11-09,10384.25,10285.5,10303.150391,0.00884130853875309,0.00861743423999606,0.0089291161104873,-0.0923733201310153,0.0560343130021561,0.00642262965646712,0.000562757214275678,0.00144261384148603,0.00329472062727021,0.00537224553345972,0.000868432533954078,"1"
"2507",2017-11-10,10368.450195,10266.950195,10308.950195,-0.00390539809634483,-0.00840005200381544,-0.00536334162123486,0,0.0361456856420617,0.394737693500065,0.0012408504337067,-0.00376898148418636,-0.0126741171491354,-0.000446370655852846,-0.000337341272084402,"1"
"2508",2017-11-13,10344.950195,10254.099609,10321.75,0.000885473775437795,0.00327478388302094,0.00574209810018589,0,0.022339657083438,0.094603992792357,-0.00942248830848413,-0.000898046836950606,-0.00326169587902037,2.4220405693498e-05,0,"0"
"2509",2017-11-14,10334.150391,10216.25,10224.950195,0.00295553135708371,0.00111649357701982,0.000216367882079127,0.121360857004267,0.0231739425651352,0.0343331696612328,-0.00375773828994141,0.000983150887048367,-0.00170202232963668,-0.000151582299654507,-0.00082872259599398,"0"
"2510",2017-11-15,10248,10175.549805,10186.599609,0.00425883899625923,0.00449556468992984,0.00514759097742834,0.0281708769666964,0.0726279599175124,0.0346597018257189,-0.00675215444928945,-0.00231228067530242,-0.00578206559160321,-0.00143914145844626,-9.77756050648537e-05,"0"
"2511",2017-11-16,10175.450195,10094,10118.049805,-0.00038212696340878,0.00224603542261814,0.00123162765602247,0,0.0607932944834291,0.0641950555666178,0.00951181588395045,-0.00554099874252767,-0.00241298117156674,0.00343847920299289,0.000147830586417541,"1"
"2512",2017-11-17,10232.25,10139.200195,10214.75,0,0,0,0.0273989741881144,0.0179565474207433,0.0139862419747399,0.00671760109696606,0.00816265301924357,0.0112195546415208,0.0106917813180978,0,"1"
"2513",2017-11-20,10343.599609,10268.049805,10283.599609,0,0,0,0,0.0751081749809046,0.0434202421657872,0.00147217339361916,-0.0026294170087624,-0.00522958794123518,0.000350067675643828,-0.000291247999728128,"1"
"2514",2017-11-21,10309.849609,10261.5,10298.75,-0.00780246821660491,-0.00440256304270203,0.00429706406179897,0.052643733485422,0.026344677833209,0.280683915483639,0.00272965050268681,0.00127486991887604,0.0087225788245,0.00295714778225431,0.000339254128824962,"1"
"2515",2017-11-22,10358.700195,10315.049805,10326.900391,0.00184719515429155,0.00504722343358033,-0.00272071383420402,0.143100843640673,0.0283324178772819,0.080231134498538,0.00149008347718471,0.00651983860214589,0.00822209898868032,0.00231161342081521,0.000434415356174611,"1"
"2516",2017-11-23,10368.700195,10309.549805,10342.299805,-0.00406365480565807,-0.00402316229498201,-0.00219544382154158,-0.117783035656383,0.0407288741221663,-0.00475921578192029,0.000623476843344406,-0.000750542637235618,0.00347483603661836,0.0015603679361238,0.000144868049606117,"1"
"2517",2017-11-24,10374.299805,10307.299805,10348.75,0.000134299590627052,0.00549894729665912,0.00932717597317867,-0.287682072451781,0.0564841408758134,0.0648650239405875,0.00394921007475801,0,-0.00592297521917828,0.00174263388977636,0.000722909017241591,"1"
"2518",2017-11-27,10404.5,10362.25,10389.700195,-0.0029470278770356,-0.0037052782425544,-0.0024175361349057,0.287682072451781,0.0267952917067564,0.0702836426536031,0.000947567683969197,0.00205398437439541,0.00469964739631656,-0.00276138531913617,-0.000479846458343758,"1"
"2519",2017-11-28,10407.150391,10340.200195,10399.549805,-0.000532835027510892,0.000799166251953309,-0.00427464698003688,0.336472236621213,0.187985081355185,0.0920755977053567,-0.00282138727490633,-0.000384331586785081,-0.000945059213423249,-0.0011208123275992,4.79950085292558e-05,"0"
"2520",2017-11-29,10409.549805,10355.200195,10370.25,-0.00172274736505429,-0.00188315479540613,0.00277473203880674,0.0350913198112695,0.0489292559006529,0.311601844815995,-0.000863437190197658,0.00980033212495268,0.00566387918970435,0.000616997342486769,9.64273661612225e-05,"0"
"2521",2017-11-30,10392.950195,10345.900391,10361.299805,0.000560138226134654,0.00378941633169916,-0.00373021889047076,0.113944259349218,0.0918482156947729,0.365121608913306,-0.0130904321500847,-0.000369293995849063,0.000204909666788211,-0.00276405027624982,0.000964785410099367,"0"
"2522",2017-12-01,10332.700195,10211.25,10226.549805,-0.000856547888682613,0.00301404038361319,-0.00402234868978579,0.0303053494953289,0.137488450575002,0.342760741557814,-0.0102957662240097,0.00815758675244727,0.00841200394507879,0.00362615689975243,0.00541293107176877,"0"
"2523",2017-12-04,10272.700195,10108.549805,10121.799805,0.00131240797588106,0.00967913229742035,-0.00362143467556797,-0.0303053494953289,-0.0148535965200143,0.160659424492128,0.000587686662523623,-0.00202658277623424,0.00107308933644568,0.00524713176656633,0.000789382842313557,"1"
"2524",2017-12-05,10179.200195,10095.700195,10127.75,0.000148920535681718,-0.00251270236481815,-0.00258429456247378,0.256429528947677,0.0918009858721955,0.0410733114333155,-0.000938457048031083,-0.0010527108155598,-0.00493704891594327,-0.000938457048031083,-4.92113875250055e-05,"0"
"2525",2017-12-06,10147.950195,10069.099609,10118.25,-0.00244607454991197,-0.00383507271996297,0.000793996449491852,0.0578195708888263,0.0868976048750518,0.0695726610360357,-0.00735536549469806,-0.00374639050870762,-0.00429700811565148,-0.00291484567373601,-0.000690335333136005,"0"
"2526",2017-12-07,10104.200195,10033.349609,10044.099609,8.54801095142577e-05,-0.00437903348572366,0.000395014433649976,-0.0342890734786323,-0.0428317306685368,0.0581176677411914,0.0121323342984692,-0.000114111855581633,0.00629798150456651,0.00192470909308362,0.000446683383360735,"1"
"2527",2017-12-08,10182.650391,10061.900391,10166.700195,0.00245662293670712,0.000740953896996466,0.00399728466114102,0.0342890734786323,0.0608167115613547,0.0432522205825023,0.00968571571351262,0.00292806665406786,0.00575811473744636,0.00311807427058319,0.000685938292450672,"1"
"2528",2017-12-11,10270.849609,10195.25,10265.650391,0.000421501739633179,0.00727557625725161,-0.0074019738130674,-0.184571276527969,0.00795841359920679,0.0109163575096058,0.0054983510234301,0.00549120221327826,0.00364161914437311,0.00435938493600041,-0.000145790305202453,"1"
"2529",2017-12-12,10329.200195,10282.049805,10322.25,-0.00107579418126313,-0.00794248533541708,-0.00434046764129981,0.0134230203321399,0.130038256037666,0.0267373303761502,-0.00798545342100532,0.00319684203358417,-0.000101157749943681,0.000256731894172191,0.000579878241820708,"0"
"2530",2017-12-13,10326.099609,10230.200195,10240.150391,-0.0019096285490745,-0.00510546802973266,-0.00188261894682429,-0.0548082364949947,0.0110483652966007,0.0246049082616846,-0.00461998214668036,0.00154772365184641,0.000572717609216511,-0.000346811094104282,-0.00102426542304279,"0"
"2531",2017-12-14,10296.549805,10169.849609,10192.950195,0.00310326080614676,0.000862274544892294,0.00305833802207012,0.168136921801998,-0.0230326196824588,-0.013532697265136,0.00578620053209988,-0.000473068682704358,-0.00258570011108361,0.00355980838408065,0.000733478431945045,"1"
"2532",2017-12-15,10276.099609,10141.549805,10252.099609,-0.00356953889753964,0.0031806181413998,0.00317351585844239,0.296571019869027,-0.0375423607926564,-0.00038567847749249,0.00788432675836148,-0.00407916777147754,-0.00322580175208564,0.00908365479340212,-0.000631972992035656,"1"
"2533",2017-12-18,10373.099609,10319.650391,10333.25,-0.000699840602461421,0.00103138522541713,0.0027281515407126,0.289892018102583,-0.00833279307824597,-0.0237683045640029,0.00535663861671054,0.00893431347358931,0.00958529882115933,-0.00681195101028642,-0.00193199441856606,"1"
"2534",2017-12-19,10443.549805,10074.799805,10388.75,-0.00315858859586893,-0.011799721178245,-0.00600193680730665,0.808720270565526,-0.0330167667404506,-0.0332464077513279,0.00714086794445201,0.00534847838711716,0.0026034447377139,0.00250436284760625,-0.000721379308460612,"1"
"2535",2017-12-20,10472.200195,10406,10463.200195,0.00199263495991708,0.00674524445158031,0.00330710027667491,0.328857986635968,-0.00278899263352983,0.0342554231695811,-0.00181753875432022,-0.00323549789174749,-0.00144718590241411,0.00297746098574692,0,"0"
"2536",2017-12-21,10494.450195,10437.150391,10444.200195,-0.00237827371759458,-0.00192258948765556,-0.00605875397294242,0.242071561199729,0.0125622452481355,-0.0360721191002416,-0.000373520079039125,-0.000828236184285736,-0.00173623561386904,0.00284442166287313,0.0024806805966211,"0"
"2537",2017-12-22,10473.950195,10426.900391,10440.299805,-0.00129049814570514,-0.00240195495627837,-0.00357151126062327,0.162685582277096,-0.0127092500260559,0.00981619625294705,0.00503506917958063,0.00198368687879125,-0.000672362478008282,0.00162698147799389,-0.000478377353172021,"1"
"2538",2017-12-26,10501.099609,10448.25,10493,0.000698528738340976,0.00132717399482463,-2.47853412423948e-05,0.0815669322473491,-0.0492680789994022,-0.0756223022655327,0.00366239796750278,-0.000458271463486426,0.000881140947011971,0.00183761342234412,0.00290027541941917,"1"
"2539",2017-12-27,10545.450195,10477.950195,10531.5,1.25136506783363e-05,-0.000308251939013182,0.000189415229727707,0.82504538647489,-0.0215431372442207,-0.0159541408841921,-0.00387684962734625,-0.00105897574081926,-0.0016743729602986,-4.2748385569169e-05,0,"0"
"2540",2017-12-28,10552.400391,10469.25,10490.75,0.000276478918729062,0.000169371077527458,0.0011587230577651,-0.0349278810595779,-0.0242784644969287,-0.0437120628551781,-0.00122560206487776,0.000790628240348035,3.6655749442005e-05,0.000709915955175333,0.00366222377872383,"0"
"2541",2017-12-29,10534.549805,10460.450195,10477.900391,0.00135473464038416,0.0035377896847697,0.00123155009748299,0.0245770123359215,-0.0424401178506653,-0.0444705030249146,0.00502650473578292,0.00183231904955861,0.0020830556583995,0.00137806848146127,-0.000713962761473397,"1"
"2542",2018-01-01,10538.700195,10488.650391,10530.700195,-0.000827012732424137,0.00192387943521322,0.00219782246603872,0.0501654910262976,0.0155664704885243,-0.0744147168077856,0,-0.00519663242728541,0.00291912453299759,-0.00364843625432165,-0.00546073201030239,"0"
"2543",2018-01-02,10538.700195,10488.650391,10530.700195,-0.00345880192938441,0.00212190292490533,-0.00160467541526632,-0.00828047789555342,0.00248818242329207,0.00336076339038094,-0.00843951228878836,0,0.00291912453299759,-0.0050599648615961,-0.000189438788158469,"0"
"2544",2018-01-03,10495.200195,10404.650391,10442.200195,0.00041967482786287,6.84315164685145e-05,-0.000503093150803768,0.0518474645319635,-0.0128388591407607,0.0251905366242227,9.57606732061578e-05,0.00826907852688752,0.00291912453299759,0.00386623992563884,0.00105016955567727,"1"
"2545",2018-01-04,10503.599609,10429.549805,10443.200195,-0.00640240448609308,-0.000141376209380262,-0.00172833091246472,0.330060749449757,0.0141633626456503,-0.0115739406132214,0.0058812094284626,0.00637843324297815,0.013473152150361,0.00250568642578308,0.000238543928995583,"1"
"2546",2018-01-05,10513,10441.450195,10504.799805,-0.000644660958251109,-0.00690596971649349,-0.00387217879362678,0.0447642702832711,0.00478667250494524,-0.0211068328008785,0.00513205680250017,0.00402054261954721,0.00579733814047501,0.00279957645501483,-0.000664830492718593,"1"
"2547",2018-01-08,10566.099609,10520.099609,10558.849609,-0.00078088981929092,0.00229062350929521,-0.00234298305860048,-0.0770623487277717,-0.0112602613834909,-0.0090747380754248,0.00611357081580088,0.007009145849314,-0.00302082276909665,0.00310636013912813,0.000330742519965455,"1"
"2548",2018-01-09,10631.200195,10588.549805,10623.599609,-0.0016519817848506,4.42330523515722e-05,-0.00493677500915113,0.0871416277224748,0.0557048646563665,0.0235975148012333,0.00126058465151146,0.00166096391535486,0.00983743521444325,0.00202175103451552,0.0006581731232842,"1"
"2549",2018-01-10,10659.150391,10603.599609,10637,0.00295147671150975,0.00261164651289825,0.00306627368618551,0.284273691719218,-0.0276265074658379,0.0245679146150106,-0.000451338558805858,0.00130208347183558,-0.000720582158010075,0.00141385431899366,0.000751667798240874,"0"
"2550",2018-01-11,10655.5,10592.700195,10632.200195,0.00289722054745134,2.4363180375353e-05,0.00631535954843554,0.0916278385868114,0.00806325929694118,-0.00550779788358113,0.00178542946137661,-0.00111284595936834,-0.0055563314401823,0.000456020789076916,-0.00117572379334696,"1"
"2551",2018-01-12,10664.599609,10612.349609,10651.200195,0.00194506802067007,0.000498049311394411,0.0136403226708125,0.137856751761523,0.0176713983219638,0.0369008814670586,0.00281728770966616,0.00700902608623633,0.000389224146395861,0.00293897065122728,-0.00140845093705799,"1"
"2552",2018-01-15,10690.400391,10597.099609,10681.25,-0.00137952706295152,0.000771521344210768,-3.3210019291019e-05,-0.0568685605918784,-0.0723009363520468,-0.0122962447713491,0.00562951292992864,0.00672692616818527,0.00733590277426366,0.00348135259728899,0.000748327989647635,"1"
"2553",2018-01-16,10782.650391,10713.799805,10741.549805,-0.00131382393872581,0.012704284486361,0.000431644247964824,0.247122291225825,0.0131447797608359,-0.0506972933630703,-0.00383356592986672,0,0.000265159638431101,0.0018555694104041,0.000697431156945427,"0"
"2554",2018-01-17,10762.349609,10687.849609,10700.450195,-0.00105897515011311,0.00367712274608056,0.00362230456631629,0.0702793185335224,-0.00975781631981931,-0.0197459389047321,0.00819955359460067,-0.00353071313246112,-0.00705522197469222,0.000186890558698138,0.000139974338265958,"1"
"2555",2018-01-18,10803,10666.75,10788.549805,0.00742035555722342,0.00746107813953323,0.00916869265266307,0.125095147791351,0.000844951465563071,0.00939580580659261,0.00263360217172526,0.00937100630643606,0.00878428324324609,0.00783410719669497,-4.62759434594062e-05,"1"
"2556",2018-01-19,10887.5,10782.400391,10817,-0.00264905372437418,-0.000534611695833576,-0.0115600000345105,0.25404678085348,0.00488668930985448,0.0296569686575303,0.00715747970115643,-0.00161769774853138,0.00381122002526801,0.00112723676044268,-4.60489274216869,"1"
"2557",2018-01-22,10906.849609,10793.900391,10894.700195,0.000667196087795752,0.00547682637207725,0.00381431228413964,0.572832121964963,0.0244096801785769,0.0164883733177206,0.00654138243891644,0.00437564815425073,-0.000429388083119875,-0.00105611660104543,-9.16296330872868e-05,"1"
"2558",2018-01-23,10975.099609,10881.400391,10966.200195,-0.000555976266074509,-0.000778965079381244,0.00252961405078977,0.141118851047416,-0.0228979640932536,0.00273109998925314,0.0106577453984773,0.00803436442584715,0.00452739187414508,0.00284108398935246,-0.00077531757697713,"1"
"2559",2018-01-24,11092.900391,10994.549805,11083.700195,0.000751690163666829,0.00744238838216571,-0.00179281343496773,0.143211530452453,-0.0227475433967061,0.0458012284307543,0.000207472810910048,0.00217200492947089,-0.00405896822027252,-0.00129558576668387,-0.00144404357223404,"1"
"2560",2018-01-25,11110.099609,11046.150391,11086,-0.00203086163574362,0.000293312471641549,0.0057402336614496,-0.00988078890675581,0.00599162966826583,-0.176553451905011,-0.00147588643792851,-0.000560132635300192,-0.00797333669867228,0.000865547099264674,0.000947589358634815,"0"
"2561",2018-01-29,11095.599609,11009.200195,11069.650391,-0.00271110146233688,0.0117035849950877,0.00440661065959824,-0.0377589581096256,-0.105379480014317,-0.00476902948194002,0.00547297411486092,0.000602439420859469,0.00158940803697583,0.000875815487830778,4.60783162157579,"1"
"2562",2018-01-30,11171.549805,11075.950195,11130.400391,-0.000124264734378876,-0.0051740853170692,0.00617988017958682,0.00261227919073015,-0.197031918533936,0.0956056529835934,-0.00728135003483033,0.00501690171718305,-0.00296722995084053,-0.00085844908367072,0.00031406330877104,"0"
"2563",2018-01-31,11121.099609,11033.900391,11049.650391,0.00156239373969402,-0.00358851114498027,-0.00107551804934969,-0.0398149093197304,-0.149963921517276,-0.00423766343965326,-0.00198848164748711,-0.0109586425739705,-0.00373099164829149,-0.00279590146319819,0.000722641285229031,"0"
"2564",2018-02-01,11058.5,10979.299805,11027.700195,0.0015772531838314,0.00719520879606517,0.00335950485352832,-0.0136142342979753,-0.518546976546665,-0.0548205267162807,-0.000979814065752649,0.000488865875231781,0.00766851800979396,0.00152676897670823,-0.000271309067908732,"0"
